ImageNumber,ObjectNumber,Location_CenterMassIntensity_X_channels_split_Filtered,Location_CenterMassIntensity_Y_channels_split_Filtered,Location_CenterMassIntensity_Z_channels_split_Filtered,Location_Center_X,Location_Center_Y,Number_Object_Number,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_0_0,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_1_1,RadialDistribution_ZernikePhase_channels_split_Filtered_0_0,RadialDistribution_ZernikePhase_channels_split_Filtered_1_1
1,3324,561.83333333333337,474.0,0.0,561.76595744680856,471.85106382978722,3324,1.9479602416779134e-06,9.7511078036301114e-07,1.5707963267948966,1.4213806168784293
1,3325,669.18965517241384,475.55172413793105,0.0,668.52173913043475,474.05434782608694,3325,9.6198181500253472e-06,3.2641656442887869e-06,1.5707963267948966,0.447775926009016
1,3326,705.42857142857144,471.71428571428572,0.0,706.63043478260875,471.3478260869565,3326,2.3220250706957732e-06,3.385797504028638e-07,1.5707963267948966,2.1031188380277426
1,3327,950.875,475.29166666666669,0.0,951.20000000000005,475.07499999999999,3327,3.0518043786287307e-06,2.9401791711878663e-07,1.5707963267948966,2.704965493776252
1,3328,93.646376811594209,473.5826086956522,0.0,93.095890410958901,473.50684931506851,3328,0.00013607703085529476,2.9321939746161984e-05,1.5707963267948966,0.024288249607357648
1,3329,207.73745624270711,474.60793465577598,0.0,207.38202247191012,474.52808988764048,3329,0.00014693237935307991,1.3395535821548008e-05,1.5707963267948966,1.1984239004400072
1,3330,294.06141522029372,473.98798397863817,0.0,294.20138888888891,474.13888888888891,3330,7.693090204459925e-05,5.8261616412319527e-06,1.5707963267948966,0.21079509284984799
1,3331,477.08333333333331,474.26666666666665,0.0,476.67567567567568,474.60810810810813,3331,1.1753570917691733e-05,3.8718104687245547e-06,1.5707963267948966,-1.6008749453416351
1,3332,496.37288135593218,475.08474576271186,0.0,495.92929292929296,474.84848484848487,3332,8.6313659193539867e-06,1.7553316028933979e-06,1.5707963267948966,1.7586843431505117
1,3333,504.75,478.5,0.0,504.62790697674421,479.2093023255814,3333,1.4194438970366189e-06,3.2463923932781643e-07,1.5707963267948966,2.3086113869153615
1,3334,510.84615384615387,478.57692307692309,0.0,510.60465116279067,477.1511627906977,3334,4.0809012039802793e-06,1.2871253315277166e-06,1.5707963267948966,0.31670009228756962
1,3335,137.29881656804733,472.90532544378698,0.0,137.52380952380952,472.76190476190476,3335,0.00011298942401827801,2.4852232040943096e-05,1.5707963267948966,-2.6807170402610003
1,3336,142.59999999999999,474.84047619047618,0.0,142.19230769230768,475.40384615384613,3336,0.00011972463331543482,1.1324080896502312e-05,1.5707963267948966,-0.27639368926728375
1,3337,189.6581532416503,475.97642436149312,0.0,188.09183673469389,476.35714285714283,3337,7.785215251603905e-05,1.0775796904459572e-05,1.5707963267948966,-0.26314444643382007
1,3338,278.1180904522613,472.79396984924625,0.0,278.08695652173913,472.54347826086956,3338,0.00013202371116241684,1.5136358244936863e-05,1.5707963267948966,-2.0446960922540489
1,3339,335.10658307210031,473.36363636363637,0.0,335.70454545454544,474.68181818181819,3339,0.00011062790872529149,3.2234079171892224e-05,1.5707963267948966,-0.85794218964475322
1,3340,377.86683107274968,474.29593094944511,0.0,377.60000000000002,474.86000000000001,3340,0.00012375066755339502,2.7879724203790319e-05,1.5707963267948966,-2.9832469075685233
1,3341,421.09322033898303,473.65536723163842,0.0,422.42168674698797,474.71084337349396,3341,6.0668400298041035e-05,1.0578165382936625e-05,1.5707963267948966,-2.9159226552418627
1,3342,621.74468085106378,481.08510638297872,0.0,621.7833333333333,480.97000000000003,3342,4.7811601931850115e-06,2.7433288986395126e-07,1.5707963267948966,2.2144888719969984
1,3343,86.063253012048193,476.82228915662648,0.0,85.717948717948715,476.58974358974359,3343,6.3774886373908098e-05,4.6943863845602446e-06,1.5707963267948966,0.54651363965527544
1,3344,151.60320284697508,477.8185053380783,0.0,151.49342105263159,478.16447368421052,3344,0.00011283645136772018,2.4394242756098606e-05,1.5707963267948966,-0.58190091698215318
1,3345,233.23557692307693,475.26826923076925,0.0,233.09821428571428,475.58035714285717,3345,0.00014169091757919108,1.4562155954777093e-05,1.5707963267948966,1.9022771130243434
1,3346,268.15725190839697,477.19083969465646,0.0,268.58947368421053,477.16842105263157,3346,0.00010520694042114835,4.113441755642241e-06,1.5707963267948966,0.88159159095631734
1,3347,369.74090505767526,482.71960958296364,0.0,369.92052980132451,480.84105960264901,3347,0.00011348265950993592,3.4147972758650056e-05,1.5707963267948966,1.6672391840234375
1,3348,637.33333333333337,475.83333333333331,0.0,637.41176470588232,476.44117647058823,3348,2.6927685693782918e-06,5.1778039756028316e-07,1.5707963267948966,-2.5780456051183362
1,3349,677.67924528301887,479.07547169811323,0.0,676.95890410958907,480.54794520547944,3349,5.5392339749083124e-06,1.3966587259739204e-06,1.5707963267948966,-2.4886399334944218
1,3350,56.074585635359114,475.31767955801104,0.0,57.086956521739133,475.67391304347825,3350,0.00012008186794169571,2.1696990522200127e-05,1.5707963267948966,-2.9470689985380725
1,3351,129.50510204081633,474.93367346938777,0.0,129.28070175438597,475.49122807017545,3351,9.2624939912766744e-05,2.9226374387742477e-06,1.5707963267948966,3.0114597621354102
1,3352,258.1282208588957,476.92822085889571,0.0,257.43225806451613,478.08387096774192,3352,0.00015987517131913092,3.59711087275587e-05,1.5707963267948966,-1.4329348304955725
1,3353,330.52793834296722,475.40655105973025,0.0,330.30555555555554,476.94444444444446,3353,0.00010702508411163258,3.8083096842184379e-05,1.5707963267948966,-1.5283206685433051
1,3354,414.40458015267177,476.59541984732823,0.0,414.62,475.81999999999999,3354,3.9368276484310625e-05,1.2014525485243544e-05,1.5707963267948966,2.1623586305296185
1,3355,484.56578947368422,474.96052631578948,0.0,486.09574468085106,476.21276595744683,3355,1.2337081530626784e-05,1.9272992750164834e-06,1.5707963267948966,-1.9664859188494792
1,3356,608.11111111111109,473.22222222222223,0.0,605.72727272727275,473.97727272727275,3356,2.7743676169352098e-06,1.4510703639648602e-06,1.5707963267948966,-0.57637522059118373
