ImageNumber,ObjectNumber,Location_CenterMassIntensity_X_channels_split_Filtered,Location_CenterMassIntensity_Y_channels_split_Filtered,Location_Center_X,Location_Center_Y,Number_Object_Number,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_0_0,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_1_1,RadialDistribution_ZernikePhase_channels_split_Filtered_0_0,RadialDistribution_ZernikePhase_channels_split_Filtered_1_1
1,3308,438.07692307692309,475.80769230769232,437.78395061728395,474.79012345679013,3308,2.4489788223563889e-06,3.2149772232255915e-07,1.5707963267948966,0.85049785356780783
1,3309,575.90476190476193,469.64285714285717,575.8780487804878,469.04878048780489,3309,1.5259021893143654e-05,2.8427178240040363e-06,1.5707963267948966,1.4096444306561451
1,3310,687.03999999999996,471.27999999999997,686.06779661016947,470.76271186440675,3310,3.1811181234858803e-05,7.3293298794303325e-06,1.5707963267948966,0.69799256503399387
1,3311,71.0,471.0,69.060000000000002,471.66000000000003,3311,3.0518043786287308e-07,6.9797436455480486e-08,1.5707963267948966,-0.29544083714371516
1,3312,130.0,470.0,129.60975609756099,469.78048780487802,3312,3.7217126568643059e-07,4.3559351889375736e-08,1.5707963267948966,-1.5707963267948966
1,3313,198.88888888888889,474.66666666666669,196.81012658227849,473.12658227848101,3313,1.738369582763201e-06,1.0019894187049959e-06,1.5707963267948966,0.64350110879328448
1,3314,393.94117647058823,475.05882352941177,392.85897435897436,474.39743589743591,3314,1.6628421293810393e-06,1.0544402540284915e-07,1.5707963267948966,1.064668695883952
1,3315,567.45652173913038,479.13043478260869,568.93918918918916,475.77702702702703,3315,4.7426689667878921e-06,1.8800310533637237e-06,1.5707963267948966,2.0761327822734317
1,3316,756.43262411347519,473.19858156028369,757.20192307692309,473.93269230769232,3316,2.0687712374358223e-05,7.8125847997664437e-06,1.5707963267948966,3.0769429894938085
1,3317,879.76190476190482,475.52380952380952,878.05747126436779,474.09195402298849,3317,7.3664243622072812e-06,3.0690917008648786e-06,1.5707963267948966,1.246038262669054
1,3318,29.0,475.75,28.295238095238094,474.70476190476188,3318,5.8129607211975827e-07,1.4631690353284801e-07,1.5707963267948966,0.25436805855327188
1,3319,122.25,470.0,120.47435897435898,472.17948717948718,3319,7.8251394323813611e-07,4.9564785534948444e-07,1.5707963267948966,-0.82128019175060274
1,3320,nan,nan,181.06521739130434,471.86956521739131,3320,0.0,0.0,0.0,0.0
1,3321,nan,nan,272.11111111111109,470.44444444444446,3321,0.0,0.0,0.0,0.0
1,3322,323.875,474.25,323.07843137254901,474.41176470588238,3322,1.1967860308347963e-06,1.8343017063283984e-07,1.5707963267948966,-1.2793395323170293
1,3323,462.83333333333331,471.16666666666669,464.10810810810813,472.31081081081084,3323,1.2372179913359719e-06,6.6763560874049978e-07,1.5707963267948966,-2.558219646595933
1,3324,561.20000000000005,470.06666666666666,561.76595744680856,471.85106382978722,3324,9.739801208389567e-06,3.7995037379858169e-06,1.5707963267948966,-1.7435715947872334
1,3325,667.58490566037733,473.20754716981133,668.52173913043475,474.05434782608694,3325,1.7581046963839427e-05,3.483942873984878e-06,1.5707963267948966,-1.1458199053653026
1,3326,708.11111111111109,471.19444444444446,706.63043478260875,471.3478260869565,3326,1.194184322072112e-05,5.2998253197412153e-06,1.5707963267948966,0.057338891322497886
1,3327,950.33333333333337,474.66666666666669,951.20000000000005,475.07499999999999,3327,7.6295109465718267e-07,1.2931129172761023e-07,1.5707963267948966,-2.8632929945846817
1,3328,91.333333333333329,475.0,93.095890410958901,473.50684931506851,3328,6.2708309149905431e-07,2.0963468591469114e-07,1.5707963267948966,2.3354505781745769
1,3329,211.88888888888889,474.66666666666669,207.38202247191012,474.52808988764048,3329,1.5430471577336279e-06,9.5684195506468e-07,1.5707963267948966,0.15074638112042163
1,3330,297.27586206896552,472.0344827586207,294.20138888888891,474.13888888888891,3330,6.1459949291828607e-06,2.9845178909510167e-06,1.5707963267948966,-0.42963789503762262
1,3331,476.75,472.0,476.67567567567568,474.60810810810813,3331,8.2481199422398126e-07,4.7758338179105958e-07,1.5707963267948966,-1.5928515734884072
1,3332,499.96428571428572,476.25,495.92929292929296,474.84848484848487,3332,3.8532883568544577e-06,2.4029139831752375e-06,1.5707963267948966,0.67840095028088576
1,3333,504.64788732394368,480.61971830985914,504.62790697674421,479.2093023255814,3333,1.2597564586199992e-05,5.8098689729265479e-06,1.5707963267948966,1.9399603755600274
1,3334,509.96666666666664,474.89999999999998,510.60465116279067,477.1511627906977,3334,5.1454841267577442e-06,1.7076166811031972e-06,1.5707963267948966,-0.9911407747954839
