ImageNumber,ObjectNumber,Location_CenterMassIntensity_X_channels_split_Filtered,Location_CenterMassIntensity_Y_channels_split_Filtered,Location_Center_X,Location_Center_Y,Number_Object_Number,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_0_0,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_1_1,RadialDistribution_ZernikePhase_channels_split_Filtered_0_0,RadialDistribution_ZernikePhase_channels_split_Filtered_1_1
1,1,103.23850663375501,8.0490589324282631,100.92885375494072,9.2490118577075098,1,0.00019547229231493512,6.2751342492704495e-05,1.5707963267948966,0.24263068636262539
1,2,155.25142639786992,2.496386458729555,155.13725490196077,3.0,2,0.00078658761876616997,0.00011875419746285719,1.5707963267948966,-2.0303208104087762
1,3,250.48837209302326,3.0077519379844961,250.11111111111111,2.8148148148148149,3,7.2904215711686352e-05,1.1260513234676496e-05,1.5707963267948966,0.015871682991790047
1,4,921.20640569395016,4.9217081850533804,921.0,3.9591836734693877,4,8.7505819428027897e-05,2.2932099587071405e-05,1.5707963267948966,1.3868168122945612
1,5,933.46558704453446,4.8736842105263154,932.95774647887322,4.253521126760563,5,0.00026542101462017481,5.0652007362173136e-05,1.5707963267948966,0.93954640055386807
1,6,320.31808731808729,3.0332640332640333,320.55102040816325,4.4285714285714288,6,0.00014978754144085913,5.0895571770526683e-05,1.5707963267948966,-1.2505636057886829
1,7,20.45607476635514,9.1448598130841123,19.800000000000001,8.1999999999999993,7,0.0001632715342566371,2.2316129047504461e-05,1.5707963267948966,0.56679985395766275
1,8,457.34119496855345,6.5890985324947593,458.13043478260869,6.6086956521739131,8,0.00031645884534910971,1.9473197084249418e-05,1.5707963267948966,-1.9395931198100078
1,9,846.42399999999998,4.516,846.61290322580646,4.806451612903226,9,0.00024562102982834461,3.0726240699123553e-05,1.5707963267948966,-1.3943869902865882
1,10,898.5605162190443,7.4234391349843039,899.07070707070704,7.8989898989898988,10,0.00044189510876406924,5.0031312827771983e-05,1.5707963267948966,-2.2220917350217415
1,11,982.37106017191979,7.0071633237822351,983.5,7.609375,11,0.00016641870752209798,6.8179556993888579e-05,1.5707963267948966,-2.7139924512377478
1,12,110.92321428571428,7.8348214285714288,110.97297297297297,7.9729729729729728,12,0.00046189471676542953,8.9816750980477262e-05,1.5707963267948966,-2.2851424793431523
1,13,138.22404614019521,11.796805678793257,138.32173913043479,10.678260869565218,13,0.0002989441419587187,8.9849453405754849e-05,1.5707963267948966,2.0027647064258529
1,14,247.83796296296296,7.6435185185185182,246.84615384615384,7.3076923076923075,14,8.3728991926480565e-05,3.3725709375378716e-05,1.5707963267948966,0.088655881867437475
1,15,628.66666666666663,5.8461538461538458,628.79999999999995,5.5,15,5.9510185383260247e-05,1.4459885847530843e-05,1.5707963267948966,1.1220729827841756
1,16,148.35778592864287,12.052684228076025,148.61052631578949,11.873684210526315,16,0.00048154260669099655,6.8863895184457751e-05,1.5707963267948966,2.0281545968805026
1,17,338.30762564991335,8.8050259965337947,338.5,8.2972972972972965,17,0.0002379582603336186,4.1538269002536576e-05,1.5707963267948966,2.2811044597781192
1,18,452.64499769479022,13.124020285846012,451.26612903225805,12.637096774193548,18,0.00026690982650184343,7.5847154906378368e-05,1.5707963267948966,0.42563860812088622
1,19,152.49056603773585,9.3018867924528301,152.71428571428572,8.6666666666666661,19,3.8510864777933984e-05,1.333948725739844e-05,1.5707963267948966,1.8245945848400349
1,20,317.88155994222438,12.667308618199327,318.13194444444446,11.229166666666666,20,0.00021998423229282102,5.604339433728506e-05,1.5707963267948966,1.8503564647009607
1,21,5.6719576719576716,9.7275132275132279,4.7454545454545451,10.727272727272727,21,0.00010487109592015092,4.2590765436797845e-05,1.5707963267948966,-1.2160097244650383
