ImageNumber,ObjectNumber,Location_CenterMassIntensity_X_channels_split_Filtered,Location_CenterMassIntensity_Y_channels_split_Filtered,Location_CenterMassIntensity_Z_channels_split_Filtered,Location_Center_X,Location_Center_Y,Number_Object_Number,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_0_0,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_1_1,RadialDistribution_ZernikePhase_channels_split_Filtered_0_0,RadialDistribution_ZernikePhase_channels_split_Filtered_1_1
1,1,103.14207957957957,8.1527777777777786,0.0,100.92885375494072,9.2490118577075098,1,0.0003213441448484956,0.0001015787140282907,1.5707963267948966,0.27143989624754661
1,2,155.32430050671954,2.5369024014100021,0.0,155.13725490196077,3.0,2,0.0013580529484897852,0.00018548390662254368,1.5707963267948966,-1.9556347689459725
1,3,250.47393364928911,3.014218009478673,0.0,250.11111111111111,2.8148148148148149,3,0.00011924643035012263,1.7879619679290601e-05,1.5707963267948966,0.029991004856877942
1,4,921.27455357142856,4.7165178571428568,0.0,921.0,3.9591836734693877,4,0.00013951105730874197,3.0615809361884375e-05,1.5707963267948966,1.2759451122243577
1,5,933.47926949654493,4.8079960513326752,0.0,932.95774647887322,4.253521126760563,5,0.00043541941345787383,7.9313859276145806e-05,1.5707963267948966,0.88506681588859137
1,6,320.31818181818181,2.9457070707070705,0.0,320.55102040816325,4.4285714285714288,6,0.00024663561917081172,8.648844051837486e-05,1.5707963267948966,-1.2608064330682573
1,7,20.706570155902003,9.1520044543429844,0.0,19.800000000000001,8.1999999999999993,7,0.00027405203320086003,4.5646920243486085e-05,1.5707963267948966,0.46272134773777651
1,8,457.4423391048677,6.59359686377001,0.0,458.13043478260869,6.6086956521739131,8,0.00050769419581426871,2.9109860365244447e-05,1.5707963267948966,-1.7117366593092862
1,9,846.4537037037037,4.5567129629629628,0.0,846.61290322580646,4.806451612903226,9,0.00042479148044461204,4.8794518961005043e-05,1.5707963267948966,-1.3070285575485856
1,10,898.56638271348436,7.5670060253480154,0.0,899.07070707070704,7.8989898989898988,10,0.00074183507446162029,7.0994528221571157e-05,1.5707963267948966,-2.3569137420462591
1,11,982.40850642927796,6.915924826904055,0.0,983.5,7.609375,11,0.00024104486146825366,9.9011708024009272e-05,1.5707963267948966,-2.6703900391311608
1,12,110.90572731880386,7.9817536746071971,0.0,110.97297297297297,7.9729729729729728,12,0.0008136770323019575,0.00014170307590495427,1.5707963267948966,-2.4244255398126091
1,13,138.17307175490458,11.72453641494222,0.0,138.32173913043479,10.678260869565218,13,0.00049306543786888535,0.00014515317136575877,1.5707963267948966,2.0370925517744203
1,14,247.73698630136985,7.6109589041095891,0.0,246.84615384615384,7.3076923076923075,14,0.00014163502372610263,5.3039805073982792e-05,1.5707963267948966,0.067296344235904665
1,15,628.76190476190482,5.9206349206349209,0.0,628.79999999999995,5.5,15,9.6131837926805014e-05,3.0126426043092714e-05,1.5707963267948966,1.0138948026893106
1,16,148.25025432349949,11.974567650050865,0.0,148.61052631578949,11.873684210526315,16,0.00078929298508324125,0.00011137692777025823,1.5707963267948966,2.1565466818984889
1,17,338.22672672672672,8.7477477477477485,0.0,338.5,8.2972972972972965,17,0.00041199359111487865,7.2856946093003306e-05,1.5707963267948966,2.372974751165839
1,18,452.49355485534232,13.056144371240332,0.0,451.26612903225805,12.637096774193548,18,0.00042959068894326207,0.0001122751946412212,1.5707963267948966,0.42601280813891812
1,19,152.58571428571429,8.8071428571428569,0.0,152.71428571428572,8.6666666666666661,19,0.00010172681262095769,2.3325445980087683e-05,1.5707963267948966,1.8572575892858236
1,20,318.00448430493276,12.756352765321376,0.0,318.13194444444446,11.229166666666666,20,0.00035424243186652247,9.2418818436816591e-05,1.5707963267948966,1.7869737874918323
1,21,5.6237482117310442,9.8912732474964233,0.0,4.7454545454545451,10.727272727272727,21,0.00019392829642377117,7.2439429653289443e-05,1.5707963267948966,-1.2100245215497187
1,22,240.74458874458875,14.779220779220779,0.0,239.90909090909091,14.056818181818182,22,0.00012016479740850627,2.6811244567736127e-05,1.5707963267948966,1.45536966642798
1,23,76.495575221238937,10.168141592920353,0.0,76.1875,9.6875,23,0.00010776684212032706,2.5221419603536895e-05,1.5707963267948966,0.32709809700579284
1,24,194.45384851272615,12.106102422569764,0.0,194.04950495049505,11.900990099009901,24,0.00049267000389645007,3.1541640796664952e-05,1.5707963267948966,0.22965908288153236
1,25,208.82131979695433,14.373096446700508,0.0,208.01754385964912,14.508771929824562,25,0.0002636866063990614,2.6102676231737146e-05,1.5707963267948966,-2.1137261915502465
1,26,278.19933701657459,16.40486187845304,0.0,279.22151898734177,16.094936708860761,26,0.00043662049353735733,0.00011355872296899324,1.5707963267948966,3.0719091395606686
1,27,343.67222222222222,13.975,0.0,345.13131313131311,14.242424242424242,27,0.0001109747046774084,3.1976132803753868e-05,1.5707963267948966,-2.8213192696172262
1,28,414.23952095808386,9.9101796407185621,0.0,414.19999999999999,9.6666666666666661,28,0.00016988377707699936,1.9434880262551389e-05,1.5707963267948966,-0.35877067027057225
1,29,36.487179487179489,9.7435897435897427,0.0,36.294117647058826,9.5294117647058822,29,3.5005991401917796e-05,1.8859281102395339e-06,1.5707963267948966,1.6233793884058381
1,30,42.850267379679146,13.728609625668449,0.0,43.048780487804876,13.341463414634147,30,0.00027726759293639078,6.618727916358554e-05,1.5707963267948966,2.9398303092695062
1,31,57.621521335807053,12.079777365491651,0.0,57.166666666666664,11.527777777777779,31,0.00022761374323939285,2.5114627749130469e-05,1.5707963267948966,1.6569461994736796
1,32,640.86363636363637,11.027272727272727,0.0,640.60000000000002,10.6,32,0.00010274408074716727,2.5602932006297164e-05,1.5707963267948966,0.98539112000362949
1,33,861.50144592249853,12.78368999421631,0.0,861.27777777777783,12.592592592592593,33,0.00048857127506009962,6.588984057986398e-05,1.5707963267948966,0.51485028710454372
1,34,967.48214285714289,11.595238095238095,0.0,966.82758620689651,11.758620689655173,34,0.00017468949201805838,3.7126335065107682e-05,1.5707963267948966,-0.48898968866732073
1,35,22.438397129186601,17.119617224880383,0.0,22.688679245283019,17.462264150943398,35,0.00024068947740883196,5.2324343013195493e-05,1.5707963267948966,-2.6282399775257637
