ImageNumber,ObjectNumber,Location_CenterMassIntensity_X_channels_split_Filtered,Location_CenterMassIntensity_Y_channels_split_Filtered,Location_CenterMassIntensity_Z_channels_split_Filtered,Location_Center_X,Location_Center_Y,Number_Object_Number,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_0_0,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_1_1,RadialDistribution_ZernikePhase_channels_split_Filtered_0_0,RadialDistribution_ZernikePhase_channels_split_Filtered_1_1
1,22,238.63999999999999,16.039999999999999,0.0,239.90909090909091,14.056818181818182,22,4.3349494014612651e-06,2.1640796760348475e-06,1.5707963267948966,2.1823572478506397
1,23,77.666666666666671,9.6666666666666661,0.0,76.1875,9.6875,23,2.8610666049644351e-06,2.174745221701515e-06,1.5707963267948966,-0.19739555984988075
1,24,195.51724137931035,11.310344827586206,0.0,194.04950495049505,11.900990099009901,24,4.3813033158531283e-06,1.0030066369278603e-06,1.5707963267948966,-0.42662749312687598
1,25,209.21153846153845,11.288461538461538,0.0,208.01754385964912,14.508771929824562,25,6.9602556003813156e-06,3.0417480170792794e-06,1.5707963267948966,-1.5858705617898572
1,26,278.95833333333331,15.427083333333334,0.0,279.22151898734177,16.094936708860761,26,8.981576177609873e-06,1.6337185025725421e-06,1.5707963267948966,-2.5371209509464654
1,27,343.91176470588238,13.823529411764707,0.0,345.13131313131311,14.242424242424242,27,5.2404721653220629e-06,1.3782436119543024e-06,1.5707963267948966,-2.6945947547575115
1,28,416.0,11.0,0.0,414.19999999999999,9.6666666666666661,28,1.0172681262095769e-06,1.0172681262095769e-06,1.5707963267948966,0.46364760900080609
1,29,36.5,10.0,0.0,36.294117647058826,9.5294117647058822,29,1.7951790462521945e-06,1.9824436165521736e-07,1.5707963267948966,1.5707963267948966
1,30,43.478260869565219,13.608695652173912,0.0,43.048780487804876,13.341463414634147,30,8.5599391107879039e-06,9.2639074637817822e-07,1.5707963267948966,2.9361972644000258
1,31,nan,nan,nan,57.166666666666664,11.527777777777779,31,0.0,0.0,0.0,0.0
1,32,nan,nan,nan,640.60000000000002,10.6,32,0.0,0.0,0.0,0.0
1,33,860.5,13.5,0.0,861.27777777777783,12.592592592592593,33,5.6514895900532046e-07,1.4790624248517039e-07,1.5707963267948966,2.0344439357957027
1,34,966.70588235294122,11.382352941176471,0.0,966.82758620689651,11.758620689655173,34,1.7889887736789113e-05,3.1887852544316318e-06,1.5707963267948966,-1.9295669970654301
1,35,23.0,17.285714285714285,0.0,22.688679245283019,17.462264150943398,35,1.0076712570943922e-06,1.5016967276036083e-07,1.5707963267948966,-2.5213431676069717
1,36,34.600000000000001,15.888888888888889,0.0,34.57692307692308,14.596153846153847,36,6.6024613960717734e-06,2.0364673526133692e-06,1.5707963267948966,1.9310952689271015
1,37,180.0,12.0,0.0,181.33333333333334,11.75,37,1.2715851577619712e-06,9.5937773179606092e-07,1.5707963267948966,2.9849907766077788
1,38,265.28767123287673,17.465753424657535,0.0,266.17796610169489,16.627118644067796,38,9.4399033745719207e-06,1.8507683857531877e-06,1.5707963267948966,2.4689221017827223
1,39,337.95348837209303,21.627906976744185,0.0,334.88492063492066,20.829365079365079,39,2.6037219897030837e-06,5.0201782068907514e-07,1.5707963267948966,0.47654255659881595
1,40,384.11290322580646,16.35483870967742,0.0,384.16666666666669,14.802083333333334,40,9.8547849726552759e-06,1.99724456191585e-06,1.5707963267948966,1.4876550949064553
1,41,987.25,18.375,0.0,987.31794871794875,18.507692307692309,41,6.2601115459050884e-07,7.2691466808556802e-08,1.5707963267948966,0.86217005466722652
1,42,61.0,15.0,0.0,62.260869565217391,13.934782608695652,42,3.3171786724225333e-07,1.048984001058878e-07,1.5707963267948966,2.3561944901923448
1,43,177.0,14.0,0.0,178.0625,12.6875,43,1.9073777366429567e-06,1.277054366476116e-06,1.5707963267948966,2.5535900500422257
1,44,925.79999999999995,13.6,0.0,926.29999999999995,14.800000000000001,44,2.5431703155239425e-06,6.8018680069945455e-07,1.5707963267948966,-2.0344439357957027
1,45,96.256410256410263,18.512820512820515,0.0,93.682352941176475,18.305882352941175,45,7.0011982803835591e-06,3.0721982816634877e-06,1.5707963267948966,0.73920234246749261
1,46,289.33333333333331,15.5,0.0,288.89999999999998,14.975,46,4.5777065679430958e-06,1.0018038668585517e-06,1.5707963267948966,-4.2275388191024821e-17
1,47,649.0,16.0,0.0,649.20000000000005,14.828571428571429,47,4.3597205408981868e-07,1.0573875463704815e-07,1.5707963267948966,1.5707963267948966
1,48,nan,nan,nan,458.69565217391306,17.478260869565219,48,0.0,0.0,0.0,0.0
1,49,526.16666666666663,16.833333333333332,0.0,527.78378378378375,17.954954954954953,49,1.6496239884479625e-06,3.3952255846654323e-07,1.5707963267948966,-3.0509327663890482
1,50,964.42857142857144,22.142857142857142,0.0,963.0,19.527999999999999,50,8.5450522601604464e-07,3.5363061926970561e-07,1.5707963267948966,1.1568389630900777
1,51,229.9655172413793,16.482758620689655,0.0,228.45652173913044,15.913043478260869,51,8.2929466810563337e-06,3.5787693040284573e-06,1.5707963267948966,0.41914260296667238
1,52,350.25,20.71875,0.0,350.68707482993199,21.965986394557824,52,3.3216918406843327e-06,4.0808838193129213e-07,1.5707963267948966,-1.2243158326620558
1,53,358.61538461538464,23.384615384615383,0.0,359.46753246753246,21.649350649350648,53,2.5761985014398375e-06,1.1416957970026875e-06,1.5707963267948966,1.4257007452870785
1,54,nan,nan,nan,627.0322580645161,17.080645161290324,54,0.0,0.0,0.0,0.0
1,55,9.9285714285714288,24.571428571428573,0.0,8.7346938775510203,22.602040816326532,55,1.0899301352245466e-06,4.0473406856049312e-07,1.5707963267948966,1.5883383868522991
1,56,nan,nan,nan,144.14285714285714,16.821428571428573,56,0.0,0.0,0.0,0.0
1,57,221.23076923076923,19.205128205128204,0.0,219.13333333333333,19.483333333333334,57,9.9183642305433757e-06,4.2807002622968214e-06,1.5707963267948966,-0.10756444752982856
1,58,253.10344827586206,20.0,0.0,250.96875,20.5078125,58,3.4571221476653591e-06,1.2974235647862825e-06,1.5707963267948966,-0.76513066868522694
1,59,305.09523809523807,23.047619047619047,0.0,307.85454545454547,21.009090909090908,59,2.9130859977819703e-06,1.2852168105676995e-06,1.5707963267948966,2.4362370157526039
1,60,320.69491525423729,21.576271186440678,0.0,320.17021276595744,21.49645390070922,60,6.3849807921664933e-06,1.2099365327385369e-06,1.5707963267948966,-0.24497866312686414
1,61,975.14285714285711,20.428571428571427,0.0,975.00900900900899,20.882882882882882,61,7.6982452794238247e-06,6.7594585330279115e-07,1.5707963267948966,-1.3258176636680323
1,62,69.666666666666671,17.666666666666668,0.0,71.181818181818187,18.931818181818183,62,1.0403878563507036e-06,6.271419366257733e-07,1.5707963267948966,-2.3561944901923448
1,63,nan,nan,nan,602.79136690647476,21.726618705035971,63,0.0,0.0,0.0,0.0
1,64,234.1764705882353,18.911764705882351,0.0,235.26666666666668,20.666666666666668,64,1.7293558145562807e-05,1.012387442205973e-05,1.5707963267948966,-2.1845664218114647
1,65,40.149999999999999,21.600000000000001,0.0,41.934210526315788,21.69736842105263,65,4.0155320771430665e-06,6.2015406463567549e-07,1.5707963267948966,-2.7017500707740574
1,66,231.52238805970148,22.552238805970148,0.0,231.51960784313727,23.813725490196077,66,1.002308300824142e-05,1.021676326927054e-06,1.5707963267948966,-1.5471786717899458
1,67,297.6829268292683,25.105691056910569,0.0,297.62295081967216,23.918032786885245,67,1.5384095843087455e-05,2.3133714188790762e-06,1.5707963267948966,0.86294504805379046
1,68,55.5,24.0,0.0,54.93181818181818,21.818181818181817,68,1.3871838084676049e-06,4.7580012096958249e-07,1.5707963267948966,2.3561944901923448
1,69,nan,nan,nan,120.17241379310344,20.896551724137932,69,0.0,0.0,0.0,0.0
1,70,393.75,24.75,0.0,395.7684210526316,24.03157894736842,70,6.4248513234289064e-07,2.3924664748642179e-07,1.5707963267948966,-3.0817563342659207
1,71,484.0,26.0,0.0,484.10476190476192,23.990476190476191,71,1.0172681262095769e-06,1.3569607293506688e-07,1.5707963267948966,2.677945044588987
1,72,102.8125,27.487500000000001,0.0,101.69767441860465,26.635658914728683,72,9.4629593135774604e-06,2.4396852603918836e-06,1.5707963267948966,0.2627473906026096
1,73,165.53571428571428,23.714285714285715,0.0,165.80000000000001,26.610526315789475,73,4.4973959264002351e-06,2.3510588821395465e-06,1.5707963267948966,-1.678708815611573
1,74,289.45679012345681,28.925925925925927,0.0,289.75,28.607142857142858,74,1.0490577551536262e-05,2.116348125443362e-06,1.5707963267948966,2.764689349246936
1,75,378.86363636363637,23.90909090909091,0.0,376.36764705882354,22.514705882352942,75,4.9367423771935347e-06,1.5626683516351764e-06,1.5707963267948966,-0.07773915666073386
1,76,466.33333333333331,24.0,0.0,464.22058823529414,23.882352941176471,76,6.7319214234457295e-07,9.807249878106074e-08,1.5707963267948966,0.54041950027058416
1,77,670.0,23.0,0.0,670.92156862745094,23.098039215686274,77,2.9919650770869909e-07,6.6902372986719095e-08,1.5707963267948966,3.1415926535897931
1,78,29.5,26.0,0.0,29.080459770114942,25.448275862068964,78,7.0156422497212204e-07,1.1756632296716863e-07,1.5707963267948966,1.2627435457711216
1,79,156.72413793103448,25.46551724137931,0.0,155.15384615384616,24.215384615384615,79,1.3615742612343567e-05,5.7088097811641805e-06,1.5707963267948966,1.0137755421054992
1,80,364.78461538461539,28.615384615384617,0.0,365.96031746031747,27.738095238095237,80,7.8717176432883936e-06,7.6513716421200114e-07,1.5707963267948966,2.4311980367094224
1,81,942.875,28.75,0.0,941.15887850467288,27.588785046728972,81,1.1408614499546656e-06,5.2591114287343315e-07,1.5707963267948966,0.41012734054149103
1,82,40.200000000000003,28.199999999999999,0.0,37.890625,27.5625,82,1.192111085401848e-06,5.1233861490029697e-07,1.5707963267948966,0.49934672168013011
1,83,60.529411764705884,23.823529411764707,0.0,59.133333333333333,24.844444444444445,83,5.7645193818542695e-06,1.1963915666406853e-06,1.5707963267948966,-0.27857536895125462
1,84,65.0,23.75,0.0,63.399999999999999,25.719999999999999,84,2.4414435029029846e-06,1.3083088709293398e-06,1.5707963267948966,-0.8621700546672264
1,85,74.833333333333329,27.583333333333332,0.0,73.422413793103445,26.163793103448278,85,4.7355585185618239e-06,1.481623668640416e-06,1.5707963267948966,1.0014831356942346
1,86,219.39285714285714,25.428571428571427,0.0,218.8740157480315,28.330708661417322,86,3.3641938032127742e-06,1.6394725984709307e-06,1.5707963267948966,-1.3345638591375015
1,87,252.91489361702128,27.319148936170212,0.0,253.69026548672565,27.601769911504423,87,6.346672822811962e-06,1.0406033667346012e-06,1.5707963267948966,1.6352231662204504
1,88,277.05319148936172,26.691489361702128,0.0,276.06428571428569,27.007142857142856,88,1.0245343271110739e-05,1.4563234832949842e-06,1.5707963267948966,-0.65471858698232943
1,89,227.57692307692307,28.76923076923077,0.0,228.25555555555556,29.933333333333334,89,3.7299831294351153e-06,6.2294222964963221e-07,1.5707963267948966,-2.8948254835391678
1,90,264.19999999999999,32.100000000000001,0.0,262.10256410256409,33.070512820512818,90,3.9125697161906801e-06,9.2007637327415327e-07,1.5707963267948966,-0.17628845250735878
1,91,492.80000000000001,28.699999999999999,0.0,493.69879518072287,27.698795180722893,91,1.8384363726679101e-06,2.5228642339406592e-07,1.5707963267948966,0.79052632357166519
1,92,589.5,25.5,0.0,589.22727272727275,27.490909090909092,92,2.7743676169352096e-07,1.0878157258581328e-07,1.5707963267948966,-1.4450269060343508
1,93,48.299999999999997,29.300000000000001,0.0,48.70542635658915,30.193798449612402,93,1.1828699141971826e-06,1.4524237616611193e-07,1.5707963267948966,-2.3561944901923448
1,94,173.22222222222223,26.666666666666668,0.0,178.30769230769232,27.653846153846153,94,1.7606563722858061e-06,1.4615652833977699e-06,1.5707963267948966,3.0910288215952013
1,95,186.5,27.25,0.0,187.0609756097561,29.182926829268293,95,7.4434253137286118e-07,3.5012743182902759e-07,1.5707963267948966,-1.9195673303788023
1,96,416.5,30.5,0.0,416.80769230769232,28.384615384615383,96,5.8688545742860208e-07,2.9325618555164429e-07,1.5707963267948966,1.4501726582147854
1,97,158.89473684210526,32.578947368421055,0.0,158.84,33.079999999999998,97,6.958113983273506e-06,9.8516565607747391e-07,1.5707963267948966,3.0702851888045033
1,98,315.06578947368422,29.973684210526315,0.0,315.0888888888889,31.25925925925926,98,8.5902641768808721e-06,3.1352326491233151e-06,1.5707963267948966,-1.2964359672073469
1,99,379.4590163934426,28.885245901639344,0.0,379.15625,30.53125,99,9.6958368279350306e-06,3.4031334425858851e-06,1.5707963267948966,-1.3979535377878674
1,100,424.28571428571428,30.523809523809526,0.0,424.75961538461536,31.83653846153846,100,3.0811486515001607e-06,9.2871047495220859e-07,1.5707963267948966,-2.6058507424656434
1,101,21.75,29.5,0.0,20.433962264150942,30.811320754716981,101,1.1516242938221626e-06,5.2056338217025509e-07,1.5707963267948966,-0.70862627212767026
1,102,91.122448979591837,31.346938775510203,0.0,91.410447761194035,32.365671641791046,102,4.8965518015311725e-06,9.4257281052296357e-07,1.5707963267948966,-2.1027351849417024
1,103,303.88235294117646,29.235294117647058,0.0,304.11111111111109,28.888888888888889,103,6.781787508063846e-06,2.8177221337202582e-06,1.5707963267948966,-1.8841905297401031
1,104,64.666666666666671,32.888888888888886,0.0,65.196721311475414,31.606557377049182,104,2.2513310989884081e-06,6.3512216323133454e-07,1.5707963267948966,2.4973407941868033
1,105,245.84615384615384,34.323076923076925,0.0,245.93233082706766,34.263157894736842,105,7.4574167146942666e-06,1.5134203314000015e-06,1.5707963267948966,2.4326004831981751
1,106,9.3529411764705888,36.0,0.0,11.597765363128492,36.055865921787706,106,1.4491808501868275e-06,1.1964021099950703e-07,1.5707963267948966,-3.1415926535897931
1,107,201.80000000000001,30.300000000000001,0.0,202.92857142857142,31.023809523809526,107,3.6331004507484889e-06,1.5119984626055811e-06,1.5707963267948966,-2.1854592787170621
1,108,324.78787878787881,34.893939393939391,0.0,324.33333333333331,36.045045045045043,108,1.8145863872927589e-05,3.6307220745312053e-06,1.5707963267948966,-2.0134018880832758
1,109,407.19999999999999,35.799999999999997,0.0,406.50370370370371,33.548148148148151,109,1.6954468770159615e-06,2.1203350024029715e-07,1.5707963267948966,0.85196632717327225
1,110,437.87755102040819,36.530612244897959,0.0,436.44736842105266,35.73026315789474,110,4.9190267945002571e-06,1.2161764044077376e-06,1.5707963267948966,0.97472008091279871
1,111,477.0,32.0,0.0,478.70434782608697,34.295652173913041,111,2.6537429379380265e-07,1.1430221408664104e-07,1.5707963267948966,-2.2455372690184494
1,112,56.399999999999999,34.0,0.0,56.120689655172413,34.017241379310342,112,1.3154329218227288e-06,2.3756363345907242e-07,1.5707963267948966,0.50709850439233706
1,113,212.0,34.25,0.0,210.47457627118644,32.593220338983052,113,1.0345099588571968e-06,5.1725497942859842e-07,1.5707963267948966,0.98279372324732905
1,114,333.19354838709677,32.548387096774192,0.0,333.14457831325302,32.433734939759034,114,5.6991527552705214e-06,5.2403499318108799e-07,1.5707963267948966,1.2315037123408519
1,115,444.83333333333331,32.666666666666664,0.0,445.31884057971013,32.710144927536234,115,1.3268714689690133e-06,9.4317343895212694e-08,1.5707963267948966,2.8798791511885846
1,116,nan,nan,nan,711.3125,32.296875,116,0.0,0.0,0.0,0.0
1,117,24.399999999999999,38.799999999999997,0.0,28.893442622950818,34.286885245901637,117,6.2536974971900226e-07,5.3111050491752776e-07,1.5707963267948966,2.4901830980753936
1,118,190.72,39.899999999999999,0.0,190.46491228070175,40.0,118,6.5587023926670094e-06,2.0747136025451964e-06,1.5707963267948966,1.7080851190889401
1,119,303.0,32.100000000000001,0.0,302.72727272727275,32.18181818181818,119,6.9359190423380248e-06,9.7158936003578872e-07,1.5707963267948966,0.19739555984988083
1,120,369.35714285714283,37.442857142857143,0.0,370.80487804878049,37.373983739837399,120,8.683996199350047e-06,1.0010316975415163e-06,1.5707963267948966,2.0186001912276192
1,121,520.85714285714289,34.714285714285715,0.0,521.04838709677415,35.54032258064516,121,8.6139639719359338e-07,1.0927830876849764e-07,1.5707963267948966,3.0216499850017047
1,122,76.545454545454547,37.272727272727273,0.0,75.719512195121951,37.109756097560975,122,2.0469419612753682e-06,7.5460980992369464e-08,1.5707963267948966,1.4056476493802696
1,123,125.55555555555556,36.222222222222221,0.0,122.7578947368421,35.905263157894737,123,1.445591547771504e-06,6.3594138166999956e-07,1.5707963267948966,-0.034469100999508694
1,124,198.78461538461539,36.600000000000001,0.0,198.85185185185185,36.76543209876543,124,1.2244894111781944e-05,6.5534869791476386e-07,1.5707963267948966,2.39321460606627
1,125,279.21153846153845,34.28846153846154,0.0,278.41129032258067,34.725806451612904,125,6.3989446648666935e-06,1.1004641020924135e-06,1.5707963267948966,1.0662358880186511
1,126,296.10638297872339,39.234042553191486,0.0,295.58333333333331,39.80952380952381,126,8.53778605925895e-06,6.0128448736794721e-07,1.5707963267948966,2.3472661560125108
1,127,308.46153846153845,32.615384615384613,0.0,307.84375,34.25,127,6.1989776440896094e-06,3.1401215281543378e-06,1.5707963267948966,-1.3033855296110226
1,128,362.37962962962962,35.870370370370374,0.0,360.44554455445547,35.900990099009903,128,1.5561180742512834e-05,4.6221384367105872e-06,1.5707963267948966,0.17455513211967968
1,129,449.0,38.0,0.0,450.15384615384613,36.480769230769234,129,1.4672136435715051e-06,4.9505395947589751e-07,1.5707963267948966,1.195525503938937
1,130,547.79999999999995,34.0,0.0,545.54285714285709,33.428571428571431,130,2.1798602704490932e-06,1.451204217874258e-06,1.5707963267948966,0.21406068356382152
1,131,983.85714285714289,34.428571428571431,0.0,984.83636363636367,34.509090909090908,131,1.9420573318546468e-06,5.2055801568848362e-07,1.5707963267948966,-3.0791738435938361
1,132,103.5,34.166666666666664,0.0,106.4424778761062,37.522123893805308,132,5.401423678988904e-07,3.0787160677081922e-07,1.5707963267948966,-2.1512734167664678
1,133,393.86000000000001,36.193333333333335,0.0,392.91250000000002,37.787500000000001,133,1.4305333024822176e-05,2.9794636723733009e-06,1.5707963267948966,-1.0152454674416063
1,134,43.294117647058826,39.470588235294116,0.0,42.880341880341881,38.504273504273506,134,2.217122839174719e-06,6.2101683049613602e-07,1.5707963267948966,1.8232730706264264
1,135,66.0,38.25,0.0,66.81481481481481,40.288888888888891,135,9.0423833440851287e-07,1.8395224966410891e-07,1.5707963267948966,-1.5707963267948966
1,136,380.30000000000001,38.700000000000003,0.0,382.83636363636361,36.981818181818184,136,2.7743676169352098e-06,1.5180932076349373e-06,1.5707963267948966,2.1327178890517118
1,137,300.95454545454544,36.909090909090907,0.0,300.75757575757575,38.106060606060609,137,5.0863406310478849e-06,1.5955653013408637e-06,1.5707963267948966,-1.4157995848709697
1,138,527.75,39.5,0.0,528.9666666666667,37.966666666666669,138,2.0345362524191538e-06,1.0262047675039722e-06,1.5707963267948966,2.5856157098573989
1,139,116.0,39.0,0.0,115.175,39.424999999999997,139,7.6295109465718267e-07,3.5297739641064633e-08,1.5707963267948966,-0.63274883500216195
1,140,331.07142857142856,39.357142857142854,0.0,333.67441860465118,38.558139534883722,140,4.9680536396281664e-06,3.2071266090910942e-06,1.5707963267948966,2.7076392841958965
1,141,532.5,40.5,0.0,533.62962962962968,39.555555555555557,141,5.6514895900532046e-07,5.9371068744188243e-08,1.5707963267948966,2.1763409903997988
1,142,22.0,42.157894736842103,0.0,21.404761904761905,40.952380952380949,142,6.9028908564221293e-06,2.5199974376759686e-06,1.5707963267948966,1.86370872432042
1,143,57.5,39.928571428571431,0.0,58.147058823529413,41.352941176470587,143,3.1415633309413406e-06,9.3777580622401814e-07,1.5707963267948966,-1.9974238199217733
1,144,267.60975609756099,46.475609756097562,0.0,268.86082474226805,45.144329896907216,144,6.4496896661741219e-06,1.8821120244076072e-07,1.5707963267948966,-0.36458287918899951
1,145,286.2560975609756,44.109756097560975,0.0,287.1145038167939,42.931297709923662,145,9.5514488186090044e-06,1.6736998183542444e-06,1.5707963267948966,2.6858188976130877
1,146,309.44897959183675,43.870748299319729,0.0,309.23115577889445,44.201005025125632,146,1.127173979041265e-05,1.1734546613838832e-06,1.5707963267948966,-2.0994316562556521
1,147,31.0,45.399999999999999,0.0,31.8515625,43.0,147,5.9605554270092398e-07,2.1919315485362551e-07,1.5707963267948966,1.9121846782259333
1,148,145.15384615384616,43.846153846153847,0.0,143.87356321839081,44.166666666666664,148,1.1400418655796984e-06,2.3495956894298789e-07,1.5707963267948966,0.47290660366292914
1,149,226.33333333333334,42.333333333333336,0.0,225.54838709677421,41.064516129032256,149,1.47667953804616e-06,6.1576400659932068e-07,1.5707963267948966,1.7787548740478336
1,150,235.40000000000001,45.600000000000001,0.0,232.76136363636363,42.954545454545453,150,1.7339797605845062e-06,5.4249560518871496e-07,1.5707963267948966,0.58800260354756761
1,151,nan,nan,nan,254.05263157894737,38.473684210526315,151,0.0,0.0,0.0,0.0
1,152,101.0,41.5,0.0,99.262500000000003,42.8125,152,3.8147554732859134e-07,1.6728809397703962e-07,1.5707963267948966,-0.92729521800161208
1,153,349.84210526315792,45.421052631578945,0.0,348.11475409836066,43.172131147540981,153,2.3764050489322084e-06,1.1258129892341198e-06,1.5707963267948966,1.2505810833720619
1,154,401.57142857142856,45.465838509316768,0.0,402.82474226804123,45.75257731958763,154,1.2663415076268702e-05,3.3466362046892903e-06,1.5707963267948966,-2.3295550256202664
1,155,nan,nan,nan,568.5,39.0,155,0.0,0.0,0.0,0.0
1,156,nan,nan,nan,586.61538461538464,39.384615384615387,156,0.0,0.0,0.0,0.0
1,157,53.222222222222221,46.277777777777779,0.0,53.486842105263158,46.35526315789474,157,3.61397886942876e-06,1.8181094746537709e-07,1.5707963267948966,0.89605538457134526
1,158,86.799999999999997,42.200000000000003,0.0,87.813559322033896,42.813559322033896,158,1.2931374485714962e-06,2.4111427872244692e-07,1.5707963267948966,-2.7873332309111283
1,159,336.875,46.833333333333336,0.0,337.768115942029,45.130434782608695,159,5.0863406310478849e-06,2.472503792653839e-06,1.5707963267948966,2.2629755875474169
1,160,417.82758620689657,45.103448275862071,0.0,418.83962264150944,43.575471698113205,160,4.1746380651053389e-06,1.1777686819409636e-06,1.5707963267948966,2.3136193365249818
1,161,428.85714285714283,41.0,0.0,429.16666666666669,40.958333333333336,161,4.4505480521668988e-06,7.8599544470535172e-07,1.5707963267948966,3.1415926535897931
1,162,465.60000000000002,47.0,0.0,465.21904761904761,45.057142857142857,162,5.8129607211975827e-07,1.3941902462251738e-07,1.5707963267948966,2.4546889749256429
1,163,940.0,41.0,0.0,940.39682539682542,42.888888888888886,163,4.8441339343313184e-07,2.1663625538556663e-07,1.5707963267948966,-1.8157749899217608
1,164,6.5,44.700000000000003,0.0,7.9928571428571429,45.614285714285714,164,1.0899301352245466e-06,3.0325802227304854e-07,1.5707963267948966,-1.9809236673363877
1,165,278.31999999999999,41.920000000000002,0.0,278.51162790697674,43.02325581395349,165,8.8715243564788679e-06,3.4759331157762676e-06,1.5707963267948966,-1.5427662868350527
1,166,359.19148936170211,48.914893617021278,0.0,359.18543046357615,47.476821192052981,166,4.7494968806473624e-06,6.2227071430422165e-07,1.5707963267948966,1.9542402318042953
1,167,384.40151515151513,53.189393939393938,0.0,382.80508474576271,50.190677966101696,167,8.5347071605718738e-06,3.4202178860320218e-06,1.5707963267948966,1.1676476580103998
1,168,432.4736842105263,47.236842105263158,0.0,429.77027027027026,47.506756756756758,168,3.9178569725639109e-06,1.4542822104569044e-06,1.5707963267948966,0.067506634964913534
1,169,445.66666666666669,45.0,0.0,447.07692307692309,43.128205128205131,169,1.1737709148572042e-06,4.9731826076636931e-07,1.5707963267948966,1.5985669633883208
1,170,153.83333333333334,44.166666666666664,0.0,152.81666666666666,46.416666666666664,170,1.5259021893143653e-06,7.9784149395680298e-07,1.5707963267948966,-0.63818201002176678
1,171,216.0,45.0,0.0,215.36363636363637,43.727272727272727,171,6.9359190423380246e-07,2.4221279940869974e-07,1.5707963267948966,1.2490457723982544
1,172,48.25,43.25,0.0,46.405940594059409,47.950495049504951,172,1.2086353974767251e-06,1.0093552156258329e-06,1.5707963267948966,-1.124690777851493
