ImageNumber,ObjectNumber,Location_CenterMassIntensity_X_channels_split_Filtered,Location_CenterMassIntensity_Y_channels_split_Filtered,Location_Center_X,Location_Center_Y,Number_Object_Number,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_0_0,RadialDistribution_ZernikeMagnitude_channels_split_Filtered_1_1,RadialDistribution_ZernikePhase_channels_split_Filtered_0_0,RadialDistribution_ZernikePhase_channels_split_Filtered_1_1
1,36,36.041666666666664,15.395833333333334,34.57692307692308,14.596153846153847,36,7.0426254891432245e-06,1.6777581540252775e-06,1.5707963267948966,1.2924966677897851
1,37,182.16,11.68,181.33333333333334,11.75,37,3.1789628944049277e-05,1.4136036414545227e-05,1.5707963267948966,-0.13091945167538196
1,38,267.84653465346537,16.019801980198018,266.17796610169489,16.627118644067796,38,2.612137646114422e-05,4.7235604640172343e-06,1.5707963267948966,-0.342558065774696
1,39,336.02303262955854,23.454894433781192,334.88492063492066,20.829365079365079,39,3.0699698808824729e-05,7.2116402279763038e-06,1.5707963267948966,1.6255217079552156
1,40,382.32967032967031,15.538461538461538,384.16666666666669,14.802083333333334,40,1.4464281169542422e-05,3.7840935995845799e-06,1.5707963267948966,2.8297427657811398
1,41,987.88,18.733333333333334,987.31794871794875,18.507692307692309,41,5.8688545742860206e-06,1.0944550340824805e-06,1.5707963267948966,0.72933452681884514
1,42,61.708333333333336,14.166666666666666,62.260869565217391,13.934782608695652,42,7.9612288138140795e-06,5.9801288966475039e-07,1.5707963267948966,2.6224465393432701
1,43,177.23750000000001,13.050000000000001,178.0625,12.6875,43,6.8665598519146442e-05,3.4068696881747641e-05,1.5707963267948966,3.0791738435938361
1,44,927.10606060606062,13.439393939393939,926.29999999999995,14.800000000000001,44,1.1189949388305346e-05,3.2010609663147899e-06,1.5707963267948966,-1.2003736415093211
1,45,96.025641025641022,19.692307692307693,93.682352941176475,18.305882352941175,45,7.0011982803835591e-06,3.6846707309943273e-06,1.5707963267948966,0.97087059988571545
1,46,287.07317073170731,14.353658536585366,288.89999999999998,14.975,46,3.1280994880944492e-05,1.5035404050732433e-05,1.5707963267948966,-2.4647705489182616
1,47,650.64705882352939,16.235294117647058,649.20000000000005,14.828571428571429,47,7.4115249195269176e-06,3.7008564122966846e-06,1.5707963267948966,0.64350110879328448
1,48,460.01639344262293,16.065573770491802,458.69565217391306,17.478260869565219,48,2.0234789901777454e-05,7.716902941206334e-06,1.5707963267948966,-0.95434086054790224
1,49,525.06896551724139,16.655172413793103,527.78378378378375,17.954954954954953,49,3.9865913054159095e-06,1.3154142380798381e-06,1.5707963267948966,-3.024483909022929
1,50,962.61194029850742,15.313432835820896,963.0,19.527999999999999,50,2.4536507204174995e-05,1.4176887388369428e-05,1.5707963267948966,-1.7207033759637929
1,51,228.28888888888889,15.533333333333333,228.45652173913044,15.913043478260869,51,1.3268714689690134e-05,2.7463618404987299e-07,1.5707963267948966,2.3561944901923839
1,52,347.67028985507244,24.757246376811594,350.68707482993199,21.965986394557824,52,2.8545789255880986e-05,1.2250681332137306e-05,1.5707963267948966,2.2108070094018517
1,53,357.78787878787881,22.666666666666668,359.46753246753246,21.649350649350648,53,6.5395808113472801e-06,2.2288015724791101e-06,1.5707963267948966,1.728054279916684
1,54,626.0,16.199999999999999,627.0322580645161,17.080645161290324,54,2.4611325634102669e-06,7.7326418099063282e-07,1.5707963267948966,-2.2264919530364327
1,55,8.2469879518072293,22.554216867469879,8.7346938775510203,22.602040816326532,55,1.2923457317662483e-05,3.1826219548639618e-06,1.5707963267948966,2.2772450073972141
1,56,144.78571428571428,17.571428571428573,144.14285714285714,16.821428571428573,56,7.6295109465718269e-06,2.2217397486429963e-06,1.5707963267948966,1.3101939350475555
1,57,219.49689440993788,20.161490683229815,219.13333333333333,19.483333333333334,57,3.8910505827516319e-05,7.9618336981596807e-06,1.5707963267948966,0.46028061835729839
1,58,250.17777777777778,20.555555555555557,250.96875,20.5078125,58,1.5378233001683839e-05,3.4787855800603907e-06,1.5707963267948966,-1.6046514789520938
1,59,306.03703703703701,22.851851851851851,307.85454545454547,21.009090909090908,59,7.4907925657250665e-06,2.4694114600475419e-06,1.5707963267948966,2.2394098947227175
1,60,320.80000000000001,21.246153846153845,320.17021276595744,21.49645390070922,60,7.0343008727257975e-06,1.488936384348904e-06,1.5707963267948966,-0.396610402107409
1,61,972.98496240601503,22.571428571428573,975.00900900900899,20.882882882882882,61,1.8283332538631584e-05,6.9646268480973895e-06,1.5707963267948966,2.4792591628745604
1,62,72.090909090909093,18.454545454545453,71.181818181818187,18.931818181818183,62,3.8147554732859135e-06,1.0650889305495417e-06,1.5707963267948966,-1.0563450137358688
1,63,604.07142857142856,21.821428571428573,602.79136690647476,21.726618705035971,63,3.07375980581311e-06,4.9809982901228458e-07,1.5707963267948966,-0.56456939366810011
1,64,233.0,18.0,235.26666666666668,20.666666666666668,64,1.0172681262095769e-06,8.6706562538709126e-07,1.5707963267948966,-2.2794225989225669
1,65,42.0,22.134831460674157,41.934210526315788,21.69736842105263,65,1.7869117743286649e-05,2.9642472639776623e-06,1.5707963267948966,0.13402320158006373
1,66,230.50769230769231,23.246153846153845,231.51960784313727,23.813725490196077,66,9.723886500532721e-06,1.0708850181860612e-06,1.5707963267948966,-2.8911495639784413
1,67,297.21568627450978,22.088235294117649,297.62295081967216,23.918032786885245,67,2.5515085788535291e-05,8.1457839655982147e-06,1.5707963267948966,-1.4739207751302528
1,68,56.32692307692308,21.634615384615383,54.93181818181818,21.818181818181817,68,3.3292411403222516e-05,7.3795901709697419e-06,1.5707963267948966,-2.5072098331137043
1,69,121.33333333333333,20.666666666666668,120.17241379310344,20.896551724137932,69,7.8925975309363735e-06,3.4302293871317926e-06,1.5707963267948966,-0.24497866312686412
1,70,395.56666666666666,25.199999999999999,395.7684210526316,24.03157894736842,70,9.6372769851433611e-06,1.3492262827192682e-06,1.5707963267948966,2.8792037988417065
1,71,485.10526315789474,23.894736842105264,484.10476190476192,23.990476190476191,71,2.7611563425688518e-06,5.2996328818854734e-07,1.5707963267948966,-1.5053163018714319
1,72,98.836820083682014,26.02510460251046,101.69767441860465,26.635658914728683,72,2.8270590949312659e-05,9.2138728755009319e-06,1.5707963267948966,-2.718175890819333
1,73,167.02105263157895,31.578947368421051,165.80000000000001,26.610526315789475,73,1.5259021893143654e-05,6.8868286106867507e-06,1.5707963267948966,1.2928851681587399
1,74,290.39999999999998,29.013333333333332,289.75,28.607142857142858,74,9.5368886832147837e-06,9.0636893624481241e-07,1.5707963267948966,2.3328009965798184
1,75,376.66666666666669,22.083333333333332,376.36764705882354,22.514705882352942,75,5.3855371387565836e-06,1.5413584238083801e-06,1.5707963267948966,-1.5681045432558347
1,76,464.0,24.76923076923077,464.22058823529414,23.882352941176471,76,2.9171659501598162e-06,8.5926680775275305e-07,1.5707963267948966,2.4393357220807861
1,77,673.0,23.0,670.92156862745094,23.098039215686274,77,2.9919650770869909e-07,1.3380474597343819e-07,1.5707963267948966,0.0
1,78,29.798780487804876,23.597560975609756,29.080459770114942,25.448275862068964,78,2.8764133223857003e-05,7.0376328540094191e-06,1.5707963267948966,-1.1563556835162287
1,79,156.48701298701297,24.7987012987013,155.15384615384616,24.215384615384615,79,3.6152144177601887e-05,1.0678047889641471e-05,1.5707963267948966,0.92092587738294907
1,80,366.7659574468085,27.638297872340427,365.96031746031747,27.738095238095237,80,5.6918573728392992e-06,7.7192006878162594e-07,1.5707963267948966,-0.27829965900511122
1,81,942.36619718309862,29.633802816901408,941.15887850467288,27.588785046728972,81,1.0125145368347658e-05,4.7437443890250789e-06,1.5707963267948966,0.73380080871221132
1,82,37.218181818181819,25.781818181818181,37.890625,27.5625,82,1.3113221939420328e-05,3.2552427554777587e-06,1.5707963267948966,-2.1413790897906861
1,83,59.960461285008236,23.453047775947283,59.133333333333333,24.844444444444445,83,0.00020243635711570581,3.121172660000525e-05,1.5707963267948966,-1.0597969245021874
1,84,63.606060606060609,24.858585858585858,63.399999999999999,25.719999999999999,84,6.0425726696848867e-05,9.1333916653056402e-06,1.5707963267948966,-1.4069247878940701
1,85,74.998710509348811,26.715022566086397,73.422413793103445,26.163793103448278,85,0.00020402364617470522,4.9791220930325607e-05,1.5707963267948966,0.68123859353155392
1,86,218.23809523809524,26.841269841269842,218.8740157480315,28.330708661417322,86,1.3817224548909608e-05,5.4328263281152707e-06,1.5707963267948966,-1.868777968631619
1,87,255.25986842105263,29.934210526315791,253.69026548672565,27.601769911504423,87,4.0915784368340946e-05,2.3154083721081641e-05,1.5707963267948966,1.0440236219706647
1,88,275.125,27.104166666666668,276.06428571428569,27.007142857142856,88,2.0926658596311296e-05,2.1515696086697559e-06,1.5707963267948966,-2.7167604906704512
1,89,227.13986013986013,30.853146853146853,228.25555555555556,29.933333333333334,89,2.4075345653626654e-05,6.0172021374304979e-06,1.5707963267948966,2.2585334222065288
1,90,261.83900928792571,32.374613003095973,262.10256410256409,33.070512820512818,90,6.2992372430669958e-05,1.2892382106819195e-06,1.5707963267948966,-2.3823454688889534
1,91,494.0,27.857142857142858,493.69879518072287,27.698795180722893,91,2.5738109217350742e-06,6.8073145987429013e-07,1.5707963267948966,-0.075328890828339171
1,92,587.82352941176475,27.588235294117649,589.22727272727275,27.490909090909092,92,4.5777065679430958e-06,1.1264283124725653e-06,1.5707963267948966,-2.8968810844736645
1,93,49.33649289099526,30.123222748815166,48.70542635658915,30.193798449612402,93,2.4485407223881677e-05,1.3241154464088415e-06,1.5707963267948966,0.26916749278570012
1,94,179.49019607843138,26.686274509803923,178.30769230769232,27.653846153846153,94,9.7814242904767015e-06,4.2574366375404583e-07,1.5707963267948966,0.67355910924347817
1,95,186.46000000000001,29.079999999999998,187.0609756097561,29.182926829268293,95,9.3042816421607644e-06,1.9705635309063035e-06,1.5707963267948966,-2.4836699239557176
1,96,416.53333333333336,31.199999999999999,416.80769230769232,28.384615384615383,96,4.4016409307145159e-06,2.6852210198748282e-06,1.5707963267948966,1.4634044001383755
1,97,161.77935337492909,35.08224617129892,158.84,33.079999999999998,97,0.00021521324478089809,8.6234911177576331e-05,1.5707963267948966,0.96744234669179663
1,98,316.44010088272381,34.767969735182852,315.0888888888889,31.25925925925926,98,8.963262489824384e-05,2.8696346223429664e-05,1.5707963267948966,0.64901453887862814
1,99,377.69999999999999,31.199999999999999,379.15625,30.53125,99,3.1789628944049277e-06,6.0903133608835832e-07,1.5707963267948966,-3.0632859511908648
1,100,426.29166666666669,33.583333333333336,424.75961538461536,31.83653846153846,100,3.5213127445716123e-06,9.1701315815431834e-07,1.5707963267948966,1.5237458750069159
1,101,20.25,31.777777777777779,20.433962264150942,30.811320754716981,101,9.7888064974883809e-06,1.1910888469412104e-06,1.5707963267948966,1.0222469243443684
1,102,89.626785714285717,32.00714285714286,91.410447761194035,32.365671641791046,102,6.0694467679444534e-05,1.3375634732079535e-05,1.5707963267948966,-2.8021275183559311
1,103,303.625,28.714285714285715,304.11111111111109,28.888888888888889,103,2.8822596909271346e-05,1.0944090674614326e-05,1.5707963267948966,-1.7130140997973007
1,104,66.171428571428578,32.047619047619051,65.196721311475414,31.606557377049182,104,2.5515085788535291e-05,9.5231252295515011e-07,1.5707963267948966,0.41212374435752464
1,105,245.88888888888889,34.261904761904759,245.93233082706766,34.263157894736842,105,1.4226456501878293e-05,2.8340094306519676e-06,1.5707963267948966,2.3651114513013405
1,106,12.316901408450704,36.492957746478872,11.597765363128492,36.055865921787706,106,1.2104922395678206e-05,2.4877055572002586e-06,1.5707963267948966,0.23076325458583979
1,107,203.0,30.90566037735849,202.92857142857142,31.023809523809526,107,1.9255432388966992e-05,4.2143965228682474e-06,1.5707963267948966,-1.5707963267948966
1,108,322.53658536585368,35.865853658536587,324.33333333333331,36.045045045045043,108,1.1272430587727744e-05,3.9993564009912594e-06,1.5707963267948966,-2.9503910714136623
1,109,408.68354430379748,34.063291139240505,406.50370370370371,33.548148148148151,109,8.9293535522840649e-06,2.4959977608282265e-06,1.5707963267948966,-0.40524155891859864
1,110,437.39999999999998,37.828571428571429,436.44736842105266,35.73026315789474,110,7.0271811350003669e-06,2.4414215772269666e-06,1.5707963267948966,1.3067245067476048
1,111,480.32653061224488,34.95918367346939,478.70434782608697,34.295652173913041,111,6.5016701979481654e-06,1.2278651214115972e-06,1.5707963267948966,0.33324430111167275
1,112,55.56666666666667,34.383333333333333,56.120689655172413,34.017241379310342,112,1.5785195061872747e-05,2.4528232161522597e-06,1.5707963267948966,1.4954674359665565
1,113,210.41818181818181,32.200000000000003,210.47457627118644,32.593220338983052,113,1.4224511934286457e-05,5.6833706154348895e-07,1.5707963267948966,1.9591150449673624
1,114,334.6564885496183,32.099236641221374,333.14457831325302,32.433734939759034,114,2.4083516481949622e-05,6.3191152622188723e-06,1.5707963267948966,0.059836319323872032
1,115,444.60000000000002,31.600000000000001,445.31884057971013,32.710144927536234,115,3.3171786724225334e-06,6.9626663927433471e-07,1.5707963267948966,-2.1312532251411596
1,116,712.42857142857144,33.285714285714285,711.3125,32.296875,116,1.6689555195625871e-06,4.299071556526199e-07,1.5707963267948966,0.047162640793003301
1,117,28.282608695652176,34.456521739130437,28.893442622950818,34.286885245901637,117,5.7534016974148204e-06,1.0140887007150034e-06,1.5707963267948966,-2.8402177360233591
1,118,189.11635750421584,41.626475548060711,190.46491228070175,40.0,118,0.00015807811277019872,7.9979804379129291e-05,1.5707963267948966,1.9567964641701698
1,119,300.5,32.411764705882355,302.72727272727275,32.18181818181818,119,2.3582124743949283e-05,1.3228773946703493e-05,1.5707963267948966,2.9385474363363282
1,120,369.48972602739724,41.606164383561641,370.80487804878049,37.373983739837399,120,3.6224669860145913e-05,2.2955975690758889e-05,1.5707963267948966,1.6230004843588719
1,121,523.07500000000005,38.0,521.04838709677415,35.54032258064516,121,4.9222651268205337e-06,2.4682371640570922e-06,1.5707963267948966,1.2041159139892754
1,122,75.488888888888894,37.655555555555559,75.719512195121951,37.109756097560975,122,1.6747706955889375e-05,2.690866598694388e-06,1.5707963267948966,2.5663770768545144
1,123,124.46875,36.515625,122.7578947368421,35.905263157894737,123,1.027976211748625e-05,2.7114577265578999e-06,1.5707963267948966,0.1249787969877912
1,124,199.16417910447763,35.955223880597018,198.85185185185185,36.76543209876543,124,1.2621660084452158e-05,1.0896328807144437e-06,1.5707963267948966,-1.2171840485008927
1,125,278.03082191780823,35.157534246575345,278.41129032258067,34.725806451612904,125,3.5932535425789894e-05,9.2698992659762565e-06,1.5707963267948966,1.7849229082169424
1,126,295.55882352941177,41.198529411764703,295.58333333333331,39.80952380952381,126,4.9228511107642026e-05,1.5948601913767378e-05,1.5707963267948966,1.9473690225396596
1,127,308.1521739130435,33.0,307.84375,34.25,127,2.1934843971394002e-05,8.3261109164575452e-06,1.5707963267948966,-1.4542697672971299
1,128,359.58974358974359,35.692307692307693,360.44554455445547,35.900990099009903,128,5.8920975626990344e-06,6.9855887621408205e-07,1.5707963267948966,2.6192331161757534
1,129,451.71428571428572,35.857142857142854,450.15384615384613,36.480769230769234,129,1.7606563722858061e-06,9.2257408698784506e-07,1.5707963267948966,-0.054491456240730277
1,130,544.71428571428567,32.857142857142854,545.54285714285709,33.428571428571431,130,3.0518043786287307e-06,8.7629298357745342e-07,1.5707963267948966,-2.4558631426835071
1,131,984.66666666666663,34.833333333333336,984.83636363636367,34.509090909090908,131,4.993861710483378e-06,5.5105991446159152e-07,1.5707963267948966,2.3561944901923448
1,132,106.47169811320755,37.471698113207545,106.4424778761062,37.522123893805308,132,7.1568863746602977e-06,4.4803970256985101e-07,1.5707963267948966,-1.0139038521354926
1,133,396.22077922077921,37.155844155844157,392.91250000000002,37.787500000000001,133,7.3434042860753838e-06,2.9514007993680247e-06,1.5707963267948966,-0.14907648980439475
1,134,46.601851851851855,38.657407407407405,42.880341880341881,38.504273504273506,134,1.4085250978286449e-05,5.6224044425447713e-06,1.5707963267948966,0.42509277755306507
1,135,67.255813953488371,39.108527131782942,66.81481481481481,40.288888888888891,135,1.4580843142337268e-05,2.6103883906875981e-06,1.5707963267948966,-0.61732380679382493
1,136,382.39130434782606,36.913043478260867,382.83636363636361,36.981818181818184,136,6.3810455189509822e-06,1.087075729514082e-06,1.5707963267948966,1.1659045405098132
1,137,299.515625,37.4375,300.75757575757575,38.106060606060609,137,1.387183808467605e-05,4.0439017807911699e-06,1.5707963267948966,-2.6070610245012138
1,138,527.49253731343288,41.059701492537314,528.9666666666667,37.966666666666669,138,3.4078482228020829e-05,2.6367182452713311e-05,1.5707963267948966,2.2468154317769651
1,139,116.52631578947368,41.0,115.175,39.424999999999997,139,1.4496070798486472e-05,6.7918813369748936e-06,1.5707963267948966,1.2214763055304896
1,140,333.36842105263156,38.473684210526315,333.67441860465118,38.558139534883722,140,6.7423585109239398e-06,1.0645829227774643e-06,1.5707963267948966,2.4980915447965089
1,141,531.0,41.333333333333336,533.62962962962968,39.555555555555557,141,8.4772343850798079e-06,3.6230218750212276e-06,1.5707963267948966,2.525560010082367
1,142,21.598765432098766,40.728395061728392,21.404761904761905,40.952380952380949,142,5.885622730212552e-05,1.1536007732533565e-05,1.5707963267948966,2.8933933896816906
1,143,58.417721518987342,38.860759493670884,58.147058823529413,41.352941176470587,143,1.7727393081740421e-05,8.1149346117930976e-06,1.5707963267948966,-1.4938672522507142
1,144,269.17708333333331,41.942708333333336,268.86082474226805,45.144329896907216,144,2.9416877257916115e-05,1.347761532651616e-05,1.5707963267948966,-1.1619579248601879
1,145,286.1280487804878,42.81707317073171,287.1145038167939,42.931297709923662,145,1.9102897637218009e-05,3.70311664970004e-06,1.5707963267948966,-2.6797244021417077
1,146,310.27888446215138,42.513944223107572,309.23115577889445,44.201005025125632,146,1.9246303995874658e-05,4.6176074394135825e-06,1.5707963267948966,-1.4140228777464989
1,147,31.368421052631579,43.754385964912281,31.8515625,43.0,147,6.7950331867905334e-06,9.3834921820784558e-07,1.5707963267948966,2.1186788224254509
1,148,145.49484536082474,44.693298969072167,143.87356321839081,44.166666666666664,148,3.4025864911147917e-05,9.87727551266263e-06,1.5707963267948966,0.70381861686097902
1,149,226.84399999999999,42.332000000000001,225.54838709677421,41.064516129032256,149,0.00012305662817051335,5.0409257118154992e-05,1.5707963267948966,1.4728297631763256
1,150,230.77092511013217,41.466960352422909,232.76136363636363,42.954545454545453,150,3.9361340565268286e-05,1.4405494474837487e-05,1.5707963267948966,-2.2924511776596579
1,151,251.5,37.75,254.05263157894737,38.473684210526315,151,3.2124256617144534e-06,2.7011729457423906e-06,1.5707963267948966,-2.4087775518032868
1,152,99.051282051282058,41.794871794871796,99.262500000000003,42.8125,152,7.4387731729075309e-06,2.3006826921453324e-06,1.5707963267948966,-1.8281200417659853
1,153,348.80281690140845,43.16901408450704,348.11475409836066,43.172131147540981,153,8.8802504460098319e-06,1.681045882100239e-06,1.5707963267948966,1.4223083191943016
1,154,400.25728155339806,50.291262135922331,402.82474226804123,45.75257731958763,154,1.6202878917461819e-05,6.5360747518051671e-06,1.5707963267948966,2.4308743343049839
1,155,nan,nan,568.5,39.0,155,0.0,0.0,0.0,0.0
1,156,586.5,40.0,586.61538461538464,39.384615384615387,156,2.3475418297144083e-06,9.295931699705914e-07,1.5707963267948966,1.8490959858000671
1,157,53.152380952380952,47.266666666666666,53.486842105263158,46.35526315789474,157,2.1081543405001101e-05,3.8036437408340909e-06,1.5707963267948966,1.4510709288018468
1,158,85.266331658291463,43.236180904522612,87.813559322033896,42.813559322033896,158,5.1466870453145542e-05,2.7270974468042132e-05,1.5707963267948966,2.8373728172813619
1,159,335.66530612244895,45.359183673469389,337.768115942029,45.130434782608695,159,5.3517149248416871e-05,2.7624595255936351e-05,1.5707963267948966,2.8906507673742894
1,160,422.17064846416383,42.187713310580207,418.83962264150944,43.575471698113205,160,4.2178239761236704e-05,1.7253331856674325e-05,1.5707963267948966,-0.42877521770746407
1,161,427.41176470588238,41.274509803921568,429.16666666666669,40.958333333333336,161,6.4850843045860529e-05,3.75238579519552e-05,1.5707963267948966,3.0108867051711994
1,162,464.0,43.5,465.21904761904761,45.057142857142857,162,2.0345362524191538e-06,5.4084126347867965e-07,1.5707963267948966,-2.5201763069930294
1,163,940.54385964912285,41.175438596491226,940.39682539682542,42.888888888888886,163,1.3805781712844259e-05,5.4659475573064837e-06,1.5707963267948966,-1.5467624938411391
1,164,7.6146788990825689,47.4954128440367,7.9928571428571429,45.614285714285714,164,1.1880238473947559e-05,6.7021671079072453e-07,1.5707963267948966,1.3433213463220688
1,165,278.69387755102042,41.469387755102041,278.51162790697674,43.02325581395349,165,1.6678465790180273e-05,9.2480473191003544e-06,1.5707963267948966,-1.341844165962343
1,166,358.0514705882353,49.573529411764703,359.18543046357615,47.476821192052981,166,1.3743225016341304e-05,3.8199375663471096e-06,1.5707963267948966,2.3231674678480183
1,167,381.17840375586854,49.44600938967136,382.80508474576271,50.190677966101696,167,1.3319315720286409e-05,2.200391370246584e-06,1.5707963267948966,-3.1166114310698578
1,168,430.94117647058823,47.184584178498987,429.77027027027026,47.506756756756758,168,5.0829039144052844e-05,1.0635611819700258e-05,1.5707963267948966,0.093397064312995812
1,169,444.85714285714283,43.857142857142854,447.07692307692309,43.128205128205131,169,2.7387988013334762e-06,7.063053742316664e-07,1.5707963267948966,2.3608027525024693
1,170,152.17500000000001,44.262500000000003,152.81666666666666,46.416666666666664,170,3.7638920669754343e-05,1.0137513569638325e-05,1.5707963267948966,-1.2461334163220004
1,171,215.16981132075472,43.433962264150942,215.36363636363637,43.727272727272727,171,1.8380185462195765e-05,1.3669474131389097e-06,1.5707963267948966,-2.9441970937399127
1,172,46.176470588235297,48.455882352941174,46.405940594059409,47.950495049504951,172,1.0273400878552164e-05,1.1685808059876413e-06,1.5707963267948966,-0.67738643869740245
1,173,330.67213114754099,45.852459016393439,329.69863013698631,46.452054794520549,173,1.2750689527147437e-05,2.737569259140908e-06,1.5707963267948966,0.29209823120836936
